strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2018-07-12,293.86,10.8,0.972,0.976,2018-07-12,10,48,2018,7,12,2018-07-12 10:48:00
2016-06-11,295.56,10.600000000000001,0.972,0.976,2016-06-11,10,36,2016,6,11,2016-06-11 10:36:00
2016-01-07,320.46,9.700000000000001,0.972,0.49,2016-01-07,9,42,2016,1,7,2016-01-07 09:42:00
2017-08-14,305.82,9.700000000000001,0.972,0.976,2017-08-14,9,42,2017,8,14,2017-08-14 09:42:00
2018-03-18,311.46,9.8,0.974,0.976,2018-03-18,9,48,2018,3,18,2018-03-18 09:48:00
2018-12-27,325.3,11.0,0.972,0.976,2018-12-27,11,0,2018,12,27,2018-12-27 11:00:00
2017-01-09,313.40000000000003,10.9,0.972,0.976,2017-01-09,10,54,2017,1,9,2017-01-09 10:54:00
2017-03-16,314.66,10.9,0.972,0.976,2017-03-16,10,54,2017,3,16,2017-03-16 10:54:00
2017-11-09,314.54,10.8,0.972,0.976,2017-11-09,10,48,2017,11,9,2017-11-09 10:48:00
2018-07-24,298.7,10.9,0.972,0.976,2018-07-24,10,54,2018,7,24,2018-07-24 10:54:00
2016-02-28,320.58,10.8,0.972,0.976,2016-02-28,10,48,2016,2,28,2016-02-28 10:48:00
2018-05-01,305.46,10.3,0.972,0.49,2018-05-01,10,18,2018,5,1,2018-05-01 10:18:00
2017-11-21,313.04,10.5,0.972,0.49,2017-11-21,10,30,2017,11,21,2017-11-21 10:30:00
2017-11-16,304.48,10.200000000000001,0.49,0.976,2017-11-16,10,12,2017,11,16,2017-11-16 10:12:00
2016-11-04,321.18,10.700000000000001,0.49,0.976,2016-11-04,10,42,2016,11,4,2016-11-04 10:42:00
2018-06-24,295.46,9.9,0.972,0.976,2018-06-24,9,54,2018,6,24,2018-06-24 09:54:00
2017-06-20,296.06,9.8,0.49,0.976,2017-06-20,9,48,2017,6,20,2017-06-20 09:48:00
